ID	Type	CISD1	G6PD	AKR1C3	HSBP1	ALOX5	ACO1	PHKG2	PGD	GSS	STEAP3	GCLM	PEBP1	CBS	AIFM2	ALOX12	ABCC1	KEAP1	CS
GSM1539242_treat	Tumor	7.976007	8.603789	7.386346	8.532774	8.857673	7.581863	7.318476	11.043143	7.228698	6.85808	7.331865	8.162174	6.996598	6.706783	7.514238	6.818895	7.386376	8.619766
GSM1539243_treat	Tumor	7.837934	8.413128	7.56995	8.624427	8.740396	7.481758	7.344618	10.605092	7.477742	6.81519	7.187572	8.104686	7.546035	6.699004	7.462083	6.767811	7.575871	8.734999
GSM1539244_treat	Tumor	7.661322	8.860221	7.026763	8.326228	8.891657	7.754779	7.385282	11.161385	7.53833	6.795547	7.126895	8.165807	7.108693	6.696954	7.938852	6.693291	7.639332	8.81959
GSM1539245_treat	Tumor	8.552528	8.100575	8.292274	9.164827	8.566301	7.581604	6.946918	10.307793	7.184448	6.832417	7.553825	7.729458	7.372839	6.731958	7.411096	6.656961	7.300134	8.305607
GSM1539246_treat	Tumor	8.312448	8.608969	7.774235	8.67745	9.094768	7.487623	7.140854	10.94691	7.121935	6.749894	7.403017	7.929977	7.224909	6.713019	7.478127	6.746382	7.427405	8.606621
GSM1539247_treat	Tumor	7.908136	8.509344	7.139224	8.518298	8.56517	7.609106	7.204171	10.433795	7.468757	6.699725	7.168025	8.480435	7.40886	6.826844	7.278779	6.820505	7.469213	8.781335
GSM1539248_treat	Tumor	8.169337	8.192852	7.614325	8.903763	8.715433	7.559065	7.290805	10.927157	7.414643	6.845975	7.204585	8.209527	6.65648	6.724362	6.837406	6.789156	7.386166	8.556596
GSM1539249_treat	Tumor	8.491338	8.104964	7.574646	8.931465	8.718532	7.43751	7.069937	10.457173	7.12929	6.781363	7.237327	7.920997	6.83384	6.688447	7.150921	6.780493	7.230965	8.366736
GSM1539250_treat	Tumor	8.135775	8.596841	7.550286	8.43987	8.843761	7.642981	7.316398	10.732338	7.404804	6.837395	7.180757	8.13249	7.380498	6.728374	7.370587	6.819641	7.400939	8.725057
GSM1539251_treat	Tumor	8.471796	8.732363	7.271858	8.635476	8.53654	7.55079	7.777791	10.952207	7.540139	6.849755	7.280498	8.175102	7.233793	6.714694	7.209735	6.908291	7.518786	8.709434
GSM1539252_treat	Tumor	8.126504	8.521362	6.995661	8.378916	8.880034	7.833499	7.226127	10.477404	7.324526	6.779269	7.354359	8.363584	7.490765	6.800094	7.545398	6.870053	7.425054	8.726794
GSM1539253_treat	Tumor	8.344767	8.306233	7.802137	8.535838	8.826018	7.381591	7.201454	10.447076	7.180302	6.744736	7.287357	8.455827	7.136962	6.736718	6.896414	6.678626	7.351092	8.469192
GSM1539254_treat	Tumor	8.109373	8.337362	7.781722	8.594797	8.722359	7.380818	7.393138	10.357095	7.23948	6.748891	7.226665	8.501	7.063589	6.71393	6.944589	6.746451	7.233833	8.508197
GSM1539255_treat	Tumor	8.696822	7.767754	8.38532	8.661427	8.567441	7.452847	7.024769	9.912914	7.137103	6.810293	7.446414	8.731601	6.92166	6.733152	6.901473	6.767544	7.184622	8.292719
GSM1539256_treat	Tumor	8.432234	7.982233	8.028493	8.837592	8.511873	7.355966	7.243154	9.726962	7.131649	6.840629	7.406586	8.825867	7.013394	6.749057	6.887047	6.746127	7.122673	8.351832
GSM1539257_treat	Tumor	7.785278	8.999294	6.91931	8.741006	8.673001	7.563204	7.54477	11.071314	7.313337	6.76212	7.342034	7.840957	7.569699	6.698431	7.59489	6.746358	7.366248	8.529808
GSM1539258_treat	Tumor	7.805233	8.608969	6.953037	8.448674	8.890296	7.67099	7.506902	11.289128	7.507672	6.763362	7.366911	8.255887	7.153689	6.850538	7.452108	6.796979	7.611176	8.799567
GSM1539259_treat	Tumor	8.024889	8.33973	7.437552	8.672442	8.770789	7.635763	7.162467	10.765617	7.386506	6.753624	7.203893	8.63981	7.205158	6.798167	7.288501	6.841581	7.348088	8.491095
GSM1539260_treat	Tumor	7.932178	8.484242	7.466392	8.428318	8.774014	7.820378	7.220086	10.753163	7.301451	6.813294	7.313167	8.458835	7.325318	6.738701	7.664786	6.764465	7.500047	8.676829
GSM1539261_treat	Tumor	7.903368	8.494646	7.614603	8.338749	8.651292	7.627249	7.195783	10.659569	7.461354	6.741805	7.328465	8.527336	7.054999	6.782364	7.42682	6.722253	7.36367	8.668981
GSM1539262_treat	Tumor	8.113062	8.319838	7.169268	8.520785	8.75005	7.619036	7.220912	10.651336	7.232952	6.828499	7.241628	8.370738	7.435321	6.837057	7.650723	6.839843	7.34304	8.69724
GSM1539263_treat	Tumor	7.812433	8.593169	7.83842	8.602243	8.957316	7.88906	7.233617	10.893599	7.586439	6.889266	7.356131	7.851035	7.212858	6.813168	7.482167	6.823254	7.470893	8.883189
GSM1539264_treat	Tumor	7.599117	8.799205	7.083611	8.53522	9.029845	7.786292	7.277134	11.142451	7.494181	6.862662	7.300597	8.000616	7.469284	6.693383	7.444798	6.791438	7.542554	8.871456
GSM1539265_treat	Tumor	8.206649	8.053842	7.396419	9.074746	8.643994	7.427024	7.119398	10.284895	7.325405	6.745568	7.405261	7.950981	6.784323	6.757124	7.636673	6.759051	7.336499	8.543817
GSM1539266_treat	Tumor	8.178525	8.550403	8.268145	8.681665	8.626247	7.712342	7.156572	10.250296	7.597737	6.78039	7.367269	8.020497	7.251808	6.790193	7.611166	6.837034	7.525551	8.774562
GSM1539267_treat	Tumor	8.312448	8.145839	7.701904	9.337438	8.87507	7.521247	7.278038	10.855567	7.486675	6.928243	7.498897	7.772066	7.116557	6.800058	7.453745	6.830873	7.491687	8.513136
GSM1539268_treat	Tumor	8.195651	8.426128	7.474921	9.022007	8.830782	7.546547	7.127533	10.545639	7.518591	6.850672	7.259806	7.889378	6.871627	6.685051	7.418726	6.836044	7.359348	8.758306
GSM1539269_treat	Tumor	8.26866	8.91482	7.261536	8.703309	9.041867	7.767224	7.210915	11.484231	7.497187	6.878637	7.677412	8.042931	7.099395	6.748234	8.390363	6.656856	7.502048	8.684955
GSM1539270_treat	Tumor	8.530231	8.304419	7.283786	8.938638	8.945367	7.813304	7.213951	10.898621	7.470559	6.954831	7.398825	7.767381	6.888626	6.74711	7.447246	6.816522	7.361729	8.768474
GSM1539271_treat	Tumor	8.082816	8.536036	7.450893	8.853388	8.838276	7.279405	7.068461	10.740661	7.302483	6.902022	7.628717	7.658101	7.348798	6.722665	7.575222	6.739584	7.537794	8.476944
GSM1539272_treat	Tumor	8.059204	8.290086	7.263662	8.761169	8.86613	7.617181	7.318858	10.761508	7.461068	6.920949	7.344453	7.876838	7.136834	6.757245	7.04236	6.873872	7.4864	8.694977
GSM1539273_treat	Tumor	8.019255	8.543266	7.393457	8.949724	8.977304	7.749739	7.083865	10.344457	7.241765	6.770423	7.463489	8.019556	6.923706	6.730487	7.177911	6.647889	7.284777	8.66787
GSM1539274_treat	Tumor	8.216172	8.43828	7.713348	8.765101	8.828729	7.653999	7.357779	10.691192	7.632884	6.777721	7.45814	8.08248	7.300078	6.848306	6.989749	6.830526	7.633873	8.990999
GSM1539275_treat	Tumor	8.126948	8.58272	7.479778	8.889856	8.991949	7.46228	7.415899	11.136455	7.265403	6.860714	7.51137	7.65904	7.567214	6.744203	7.143097	6.811645	7.376499	8.579716
GSM1539276_treat	Tumor	7.858559	8.825525	7.060521	8.649972	8.897413	7.517879	7.54558	11.308958	7.679136	6.946176	7.424088	7.656945	7.1331	6.676871	8.123101	6.796394	7.602347	8.865683
GSM1539277_treat	Tumor	8.035152	8.042208	7.731784	8.548037	8.696519	7.588188	7.283171	10.287896	7.237773	6.796265	7.365119	7.738287	6.930862	6.74198	7.058294	6.915583	7.329055	8.542854
GSM1539278_treat	Tumor	7.780895	8.763678	7.027915	8.515294	9.01234	7.501456	7.397266	10.922535	7.278228	6.855947	7.40378	7.803576	7.680803	6.729888	7.847246	6.674626	7.462362	8.671833
GSM1539279_treat	Tumor	7.837271	8.387691	6.881071	8.510907	8.727393	7.607137	7.182504	10.501995	7.650384	6.847043	7.550473	8.171747	6.993829	6.768921	7.889155	6.712611	7.48241	8.604471
GSM1539280_treat	Tumor	8.098902	8.589401	6.982281	8.406148	8.770147	7.559065	7.352707	10.612823	7.369004	6.704652	7.309854	8.222926	7.376972	6.738804	7.660544	6.75091	7.524767	8.767275
GSM1539281_treat	Tumor	8.119824	8.487702	7.586355	8.808578	8.898069	7.639129	7.248922	10.942106	7.465582	6.946347	7.309217	7.960501	7.221597	6.812033	7.330544	6.854749	7.347269	8.780722
GSM1539282_treat	Tumor	7.99396	8.247806	7.480722	8.685915	8.628045	7.667852	7.379699	10.305015	7.386755	6.783875	7.250627	8.347728	7.016817	6.755895	7.002498	6.739156	7.507386	8.86114
GSM1539283_treat	Tumor	8.620856	8.138209	7.525412	9.13854	8.513569	7.675071	7.300729	10.079523	7.568904	6.938431	7.291447	8.051847	6.883649	6.800514	6.902305	6.835259	7.46553	8.696128
GSM1539284_treat	Tumor	7.988064	8.512214	7.586624	8.811014	9.066925	7.685896	7.147843	10.841481	7.319509	6.812848	7.410752	7.981073	7.718553	6.77676	7.281634	6.681644	7.289625	8.596
GSM1539285_treat	Tumor	8.048399	8.447011	7.543913	8.575774	8.902446	7.575856	7.329736	10.836639	7.339404	6.765298	7.3455	8.090124	7.235613	6.785456	6.835573	6.798501	7.4375	8.675175
GSM1539286_treat	Tumor	8.094469	8.528262	7.053744	8.926097	9.019455	7.432699	7.299601	10.874692	7.20283	6.667707	7.387154	7.642074	7.856655	6.703315	7.232151	6.73632	7.261561	8.297635
GSM1539287_treat	Tumor	8.266091	8.403502	7.293047	8.759616	8.879337	7.6134	7.392042	10.983223	7.370172	6.785387	7.367988	7.776849	7.054653	6.744737	7.228694	6.72684	7.471381	8.7946
GSM1539288_treat	Tumor	8.301372	8.51993	7.502265	8.807727	8.696519	7.533901	7.010646	10.850891	7.596523	6.659834	7.393423	7.963581	7.255425	6.733193	7.454451	6.720809	7.463066	8.732085
GSM1539289_treat	Tumor	8.586621	7.858707	7.833975	8.733435	8.237872	7.528513	7.29304	9.343742	7.48523	6.698056	7.426664	8.286219	6.973295	6.705699	7.458607	6.8948	7.49196	8.775201
GSM1539290_treat	Tumor	8.285108	8.241292	7.418175	8.51773	8.595031	7.758305	7.234287	10.284895	7.396596	6.774262	7.217652	8.216222	6.72926	6.758923	6.972592	6.798281	7.533712	8.865033
GSM1539291_treat	Tumor	7.987665	8.728096	7.146054	8.345607	8.95967	7.697099	7.392926	11.026624	7.313539	6.869741	7.324126	8.23051	8.156421	6.787353	8.300788	6.825873	7.619914	8.703016
GSM1539292_treat	Tumor	7.746329	8.777748	7.451115	8.529706	8.919067	7.690377	7.327634	11.185663	7.299406	6.738508	7.266969	7.960501	7.362143	6.756931	7.582425	6.641946	7.475256	8.597645
GSM1539293_treat	Tumor	8.041412	8.59999	7.44007	8.514679	8.911125	7.456893	7.283715	11.026624	7.454021	6.69955	7.323424	7.912004	6.881326	6.707131	7.196034	6.751732	7.528382	8.530297
GSM1539294_treat	Tumor	8.206649	8.204544	7.408783	8.863514	8.788991	7.285015	7.286057	10.450516	7.132267	6.765984	7.416377	8.2136	7.092985	6.75061	7.037465	6.739966	7.303103	8.344885
GSM1539295_treat	Tumor	7.970106	8.643398	7.401994	8.328949	8.754482	7.863308	7.276608	11.106945	7.284778	6.811869	7.402827	8.00691	7.153536	6.762375	7.311354	6.762744	7.563906	8.803916
GSM1539296_treat	Tumor	7.820356	8.438976	7.429474	8.501581	8.753886	7.684696	7.314704	10.498606	7.565282	6.734395	7.282054	8.375936	7.257019	6.850487	7.399955	6.758686	7.447048	8.866934
GSM1539297_treat	Tumor	7.533268	8.830903	7.276232	8.596771	9.053129	7.650238	7.456287	11.060125	7.16911	6.929937	7.242791	7.797897	7.066533	6.671788	6.885251	6.790213	7.347471	8.760675
GSM1539298_treat	Tumor	8.003135	8.638709	7.159077	8.644542	8.687757	7.751322	7.08012	10.702873	7.325203	6.749591	7.295732	8.135611	6.867231	6.739955	7.755072	6.826624	7.407481	8.86176
GSM1539299_treat	Tumor	8.155314	8.727219	7.433714	8.655648	8.891657	7.698546	7.252721	11.037605	7.440508	6.769336	7.207312	8.081758	7.239339	6.708005	7.434304	6.743286	7.379351	8.692669
GSM1539300_treat	Tumor	8.183252	8.373775	7.234002	8.663689	8.767636	7.478559	7.248734	10.457173	7.265026	6.843745	7.275407	8.213308	6.87911	6.777719	7.071095	6.83068	7.448722	8.463432
GSM1539301_treat	Tumor	8.123333	8.364986	7.62337	8.547373	8.847242	7.603844	7.223419	10.773937	7.332142	6.672479	7.327627	8.263957	7.24394	6.706751	7.185245	6.785211	7.4547	8.598186
GSM1539302_treat	Tumor	8.024507	8.36241	7.316013	8.451511	8.753886	7.787252	7.33761	10.711061	7.483616	6.752963	7.310532	8.234958	7.220793	6.815043	7.143521	6.702603	7.438158	8.738988
GSM1539303_treat	Tumor	7.700701	8.430782	6.910287	8.237264	8.798293	7.900811	7.46891	10.983223	7.514915	6.702462	7.246531	8.747267	7.34422	6.77083	7.36668	6.833145	7.500781	8.8495
GSM1539304_treat	Tumor	7.984959	8.744541	7.823863	8.403912	8.995861	7.824484	7.255356	11.112852	7.313953	6.733243	7.233237	8.398818	7.187961	6.731199	7.337511	6.717175	7.3242	8.658892
GSM1539305_treat	Tumor	8.254041	8.753219	7.183317	8.438707	8.854102	7.479481	7.377564	11.04869	7.304343	6.652693	7.264845	8.293714	7.767008	6.722769	7.24091	6.720282	7.464051	8.631184
GSM1539306_treat	Tumor	7.851316	8.718024	7.221753	8.718258	8.834089	7.293678	7.410972	11.071314	7.170125	6.681916	7.255058	8.108208	7.687867	6.695621	7.38922	6.81077	7.334625	8.489636
GSM1539307_treat	Tumor	7.968214	8.659714	7.08994	8.442248	8.787677	7.63333	7.406294	10.917823	7.364509	6.780233	7.251352	8.370042	7.254721	6.786252	7.285298	6.859325	7.398539	8.665052
GSM1539308_treat	Tumor	8.479947	8.144813	7.417725	8.628584	8.628635	7.525557	7.21744	9.967408	7.378753	6.843283	7.256996	8.327642	7.168784	6.719553	7.021727	6.756931	7.313782	8.433749
GSM1539309_treat	Tumor	8.561249	8.185018	7.941454	8.54098	8.793567	7.462503	7.206004	10.450516	7.231704	6.672004	7.180249	8.591143	6.81695	6.710793	7.099196	6.697348	7.331748	8.500867
GSM1539310_treat	Tumor	8.006398	8.608196	7.907023	8.200652	8.903099	7.729301	7.36711	10.691192	7.397081	6.921182	7.324294	8.224947	7.13001	6.793499	7.164283	6.80723	7.43607	8.778805
GSM1539311_treat	Tumor	8.674056	8.066294	8.053199	9.026955	8.41014	7.334259	7.193582	10.307793	7.360379	6.711896	7.316342	7.960909	7.082042	6.694499	7.14102	6.784053	7.261935	8.601838
GSM1539312_treat	Tumor	7.771407	8.516469	7.591311	8.624427	8.921918	7.827924	7.244339	10.757189	7.475626	6.874829	7.608626	7.804661	6.793018	6.780109	7.631747	6.813792	7.619621	8.930644
GSM1539313_treat	Tumor	7.820693	8.712171	7.283087	8.738748	9.036989	7.887268	7.461107	11.507391	7.451467	6.827673	7.461848	7.776423	7.109218	6.837109	7.522757	6.828934	7.530796	8.787961
GSM1539314_treat	Tumor	8.285108	8.502307	7.722301	8.765944	8.897413	7.83212	7.245222	10.748938	7.516326	6.909928	7.375056	8.053029	6.961932	6.777193	6.983322	6.847063	7.587328	8.879209
GSM1539315_treat	Tumor	8.242561	8.490509	7.380987	8.671056	8.776712	7.684696	7.223091	10.846039	7.454546	6.764409	7.376462	8.127604	7.042735	6.75061	7.480489	6.734998	7.378255	8.665632
GSM1539316_treat	Tumor	8.114914	8.510772	7.544175	8.855033	8.906081	7.806174	7.247337	11.161385	7.594096	6.887043	7.340142	7.858306	7.570263	6.788817	7.361854	6.870347	7.447542	9.017245
GSM1539317_treat	Tumor	7.920952	8.711272	7.23481	8.643822	8.992747	7.657066	7.230697	10.922535	7.516595	6.740024	7.233512	7.957519	6.766551	6.735205	7.232797	6.897048	7.368441	8.798968
GSM1539318_treat	Tumor	7.392273	8.95645	6.926844	8.661427	8.9627	7.543864	7.030523	11.476584	7.327334	7.054923	7.360349	7.645682	6.956733	6.639591	8.312953	6.814347	7.423451	8.75527
GSM1539319_treat	Tumor	7.879386	8.818294	7.483109	8.80202	9.020219	7.610152	7.619897	11.198566	7.606394	6.869382	7.331523	7.782519	7.366799	6.775218	7.525572	6.763504	7.568033	8.833239
GSM1539320_treat	Tumor	8.337132	8.543266	7.277289	8.613014	8.544867	7.375201	7.587004	10.663601	7.592551	6.849113	7.526292	7.996783	7.024679	6.788152	7.409832	6.748803	7.576428	8.740722
GSM1539321_treat	Tumor	7.909622	8.809184	7.067749	8.157462	8.93872	7.64077	7.18235	11.112852	7.393512	6.721293	7.200338	8.145332	7.381757	6.72926	7.527151	6.78901	7.501046	8.783718
GSM1539322_treat	Tumor	8.100609	8.592413	7.280954	8.502167	8.868825	7.743816	7.390931	10.850891	7.437424	6.701851	7.335275	8.085182	7.12779	6.729539	7.042043	6.758686	7.342163	8.707676
GSM1539323_treat	Tumor	7.94202	8.728096	7.455177	8.549286	8.665022	7.507689	7.625161	10.827732	7.560188	6.711572	7.351071	7.980223	7.292638	6.803651	7.333229	6.71695	7.530262	8.821417
GSM1539324_treat	Tumor	7.898023	8.099137	7.32195	8.714449	8.755155	7.670407	7.382326	9.978613	7.29077	6.734962	7.316342	8.018209	6.875713	6.769909	6.843257	6.755704	7.226872	8.584417
GSM1539325_treat	Tumor	7.787513	8.407216	6.787137	8.606279	8.702162	7.651358	7.37188	10.635568	7.294884	6.775537	7.246243	7.902981	6.87749	6.707881	7.378679	6.77031	7.515507	8.867559
GSM1539326_treat	Tumor	8.056747	8.688909	8.081159	8.510907	8.824666	7.723756	7.178293	10.675192	7.596208	6.775684	7.258331	7.792664	6.928805	6.647203	6.883012	6.865965	7.449922	8.883189
GSM1539327_treat	Tumor	7.848952	8.309668	7.20281	8.463186	8.879337	7.597666	7.465479	10.855567	7.2674	6.760328	7.449568	7.925729	6.790982	6.754819	6.951752	6.867242	7.436312	8.602346
GSM1539328_treat	Tumor	7.592849	8.71634	6.967843	8.185223	8.839651	7.97018	7.349303	10.809503	7.526679	6.902464	7.279723	8.210114	7.787971	6.777827	7.627645	6.859378	7.480428	8.959386
GSM1539329_treat	Tumor	7.728336	9.044032	7.044605	8.546059	8.984279	7.781229	7.464291	11.371294	7.478516	6.719403	7.286896	7.698485	7.301563	6.72099	7.960827	6.819676	7.480428	8.846869
GSM1539330_treat	Tumor	7.871071	8.699675	6.898034	8.429506	8.9627	7.769489	7.46333	10.765617	7.6183	6.81473	7.235224	8.241453	7.189026	6.762223	7.483827	6.804579	7.636553	8.825719
GSM1539080_treat	Tumor	8.000326	8.67899	7.024929	8.274352	8.810447	7.773398	7.299414	10.850891	7.471644	6.831345	7.24916	8.28935	7.518327	6.739376	7.747453	6.849542	7.508208	8.748312
GSM1539081_treat	Tumor	7.967467	8.580445	7.737963	9.137537	8.728046	7.528513	7.44568	10.922535	7.498587	6.932812	7.196223	7.655212	7.281502	6.716055	7.431674	6.810975	7.317443	8.579184
GSM1539082_treat	Tumor	8.005995	8.482883	7.455627	8.551209	8.764382	7.675657	7.462845	10.279162	7.505175	6.796011	7.299142	8.318436	7.300469	6.700236	7.56061	6.86976	7.356175	8.761899
GSM1539083_treat	Tumor	7.816163	8.645703	7.083	8.452092	8.809076	7.70526	7.555214	10.898621	7.742642	6.962507	7.243366	7.905527	7.536931	6.717117	7.800509	6.774965	7.490935	8.84436
GSM1539084_treat	Tumor	7.780279	8.831833	6.740428	8.265054	8.708524	7.647988	7.328016	10.962192	7.507107	6.850132	7.083808	8.144816	7.669429	6.742124	7.958026	6.834787	7.533965	8.869496
GSM1539085_treat	Tumor	7.793014	8.637946	7.535852	8.517153	8.80979	7.526046	7.342803	10.865301	7.502657	6.776732	7.310027	8.215035	7.466695	6.699132	8.042958	6.750836	7.539966	8.961571
GSM1539086_treat	Tumor	8.101893	8.648742	7.534839	8.406681	8.788991	7.653136	7.242113	10.818603	7.412396	6.772264	7.397883	8.054208	7.163594	6.814922	7.523807	6.73931	7.4743	9.020202
GSM1539087_treat	Tumor	7.954968	8.711272	6.906679	8.820929	8.832129	7.775943	7.291916	10.983223	7.590722	6.847774	7.379187	7.560657	7.218786	6.763111	7.297953	6.835462	7.468973	8.86176
GSM1539088_treat	Tumor	8.021616	8.425457	7.16738	8.509017	8.828062	7.81808	7.318672	10.796025	7.576739	6.841803	7.340673	7.98504	6.884539	6.826625	7.184605	6.905651	7.540221	8.876555
GSM1539089_treat	Tumor	8.046747	8.420244	7.446281	8.737227	8.526902	7.58342	7.336418	10.024315	7.382515	6.601738	7.302403	8.05875	7.280766	6.667675	7.689072	6.748501	7.356377	8.700706
GSM1539090_treat	Tumor	7.950827	8.607418	7.106804	8.736499	8.948348	7.584219	7.238339	10.865301	7.372729	6.73478	7.196494	7.888291	7.594302	6.691445	7.874471	6.67516	7.442323	8.733845
GSM1539091_treat	Tumor	8.228625	8.425457	7.656759	8.548677	8.701535	7.942844	7.18823	10.695094	7.493918	6.845448	7.31617	8.092368	7.127522	6.783653	7.173675	6.82189	7.469953	8.772792
GSM1539092_treat	Tumor	8.31731	8.427441	7.156227	8.634064	8.806974	7.303043	7.155828	10.932116	7.426247	6.638371	7.355073	7.867057	7.004137	6.716736	7.419172	6.868662	7.550476	8.545382
GSM1539093_treat	Tumor	8.674833	8.376265	7.566978	8.923426	8.656006	7.614211	7.246443	10.232871	7.43281	6.693866	7.171264	7.950401	7.42566	6.681503	6.950609	6.717989	7.373476	8.641891
GSM1539094_treat	Tumor	8.085408	8.54393	7.384877	8.68947	8.715433	7.506981	7.146249	10.609198	7.345616	6.74114	7.304449	8.095731	7.433703	6.683797	7.27091	6.959089	7.543345	8.571859
GSM1539095_treat	Tumor	7.987289	8.658112	7.550009	8.801238	8.612607	7.506518	7.399883	10.264543	7.546762	6.847934	7.293973	7.843271	6.857493	6.762122	7.435646	6.89406	7.460185	8.883189
GSM1539096_treat	Tumor	8.273682	8.644914	7.305951	8.436978	8.745574	7.513099	7.333845	10.913153	7.674312	6.825762	7.378999	8.321768	7.168024	6.717776	7.503539	6.747458	7.419974	8.825116
GSM1539097_treat	Tumor	8.173413	8.294684	7.380776	8.680196	8.557278	7.610971	6.996067	10.235847	7.48879	6.624205	7.281146	7.81142	7.021894	6.733949	7.019128	6.808958	7.448474	8.912718
GSM1539098_treat	Tumor	8.239985	8.474092	7.736634	8.778687	8.93209	7.614762	7.265373	10.765617	7.41791	6.69436	7.391965	7.98504	7.035931	6.737017	7.513483	6.775297	7.338163	8.549931
GSM1539099_treat	Tumor	8.008394	8.522789	6.83725	8.619047	8.857673	7.653999	7.329168	10.972527	7.411644	6.671087	7.38341	7.954915	7.292432	6.801888	7.508037	6.838805	7.421351	8.754722
GSM1539100_treat	Tumor	7.637737	8.884806	7.3816	8.329973	8.952809	7.699458	7.353915	11.237347	7.460322	6.791417	7.300947	8.153252	7.200527	6.759511	7.378469	6.921343	7.605851	8.717477
GSM1539101_treat	Tumor	8.220964	8.091425	7.698798	8.530942	8.649461	7.523661	7.339791	10.401653	7.291796	6.771072	7.36425	8.303992	7.36577	6.769721	7.170439	6.83853	7.443962	8.494496
GSM1539102_treat	Tumor	7.960946	8.653372	7.006739	8.191953	8.687757	7.905608	7.331881	10.827732	7.505447	6.789335	7.348461	8.329602	7.152806	6.923124	7.042791	6.828823	7.60115	8.910668
GSM1539103_treat	Tumor	8.031419	8.438976	8.158996	8.459141	8.650079	7.643808	7.337026	10.385615	7.480382	6.818505	7.46583	8.155679	7.050262	6.688614	7.118152	6.806832	7.466271	8.7448
GSM1539104_treat	Tumor	7.657409	8.625451	7.261719	8.35757	8.7372	7.796601	7.506902	10.836639	7.497465	6.779579	7.232117	8.125308	7.259406	6.76128	8.555821	6.795994	7.444201	8.834538
GSM1539105_treat	Tumor	7.884437	8.493287	7.688891	8.420367	8.766331	7.658771	7.316201	10.470539	7.341652	6.819974	7.231264	8.377011	7.290189	6.847904	7.28346	6.76172	7.355564	8.865683
GSM1539106_treat	Tumor	7.839888	8.666081	7.293408	8.625118	9.029025	7.744447	7.391606	11.032086	7.369004	6.786014	7.400519	7.943557	7.360519	6.772278	7.064764	6.802784	7.431151	8.938302
GSM1539107_treat	Tumor	7.965175	8.651037	7.353375	8.637515	8.600862	7.347335	7.671663	10.597827	7.408675	6.767409	7.291291	8.02816	7.734881	6.709102	7.860804	6.670115	7.429989	8.748857
GSM1539108_treat	Tumor	7.862662	8.649514	7.455177	8.472095	8.926216	7.748742	7.288784	10.773937	7.397081	6.784098	7.350735	8.391725	7.287384	6.765264	7.183683	6.857293	7.412741	8.688182
GSM1539109_treat	Tumor	7.974449	8.691325	7.149765	8.829297	8.833427	7.989296	7.308562	11.112852	7.322363	6.66179	7.431596	7.746293	7.244986	6.726448	7.906444	6.928121	7.368663	8.786152
GSM1539110_treat	Tumor	7.843923	8.607418	7.156945	8.490391	8.898069	7.496099	7.331101	10.967495	7.325822	6.804204	7.402447	8.441702	7.437082	6.761143	6.73766	6.786937	7.469703	8.693839
GSM1539111_treat	Tumor	7.925609	8.33973	7.417725	8.609664	8.808368	7.67099	7.33052	10.647455	7.625582	6.842831	7.3823	7.831098	6.876667	6.773247	7.171148	6.874171	7.508707	8.8495
GSM1539112_treat	Tumor	8.404882	8.282772	7.69281	8.695987	8.755884	7.422696	7.267491	10.683198	7.41616	6.773621	7.252224	8.039241	7.371559	6.713531	7.126131	6.731168	7.359147	8.586518
GSM1539113_treat	Tumor	8.375251	7.99006	7.667336	8.690164	8.74742	7.31004	7.212049	9.899325	7.20731	6.750505	7.365119	8.350024	6.920104	6.75907	6.78905	6.808485	7.32864	8.280546
GSM1539114_treat	Tumor	7.717322	8.926649	7.101516	8.761169	9.144617	7.685896	7.448288	11.572539	7.390109	6.756589	7.458986	7.493031	6.972243	6.750499	7.438828	6.803717	7.432362	8.86114
GSM1539115_treat	Tumor	7.953441	8.682366	7.318068	8.615625	8.60381	7.614489	7.470132	10.187274	7.665609	6.692902	7.426865	8.065686	7.168632	6.922014	8.266898	6.792629	7.482897	8.933433
GSM1539116_treat	Tumor	7.70565	8.711272	6.942225	8.37136	9.02185	7.481758	7.451562	10.917823	7.324313	6.718659	7.196756	8.316512	7.62956	6.670603	7.173984	6.818858	7.509519	8.623067
GSM1539117_treat	Tumor	7.90737	8.661323	7.305759	8.610359	8.781816	7.512159	7.597944	10.695094	7.361969	6.856953	7.309055	8.13405	6.88401	6.769421	7.918673	6.815277	7.343683	8.624146
GSM1539118_treat	Tumor	8.30035	8.31557	7.343237	9.028997	8.791545	7.610152	6.778415	10.48432	7.186034	6.795618	7.434812	7.704005	7.431581	6.746435	7.397386	6.840653	7.399842	8.778169
GSM1539368_treat	Tumor	7.922069	8.510772	7.480261	8.537789	8.8186	7.555089	7.31122	10.81412	7.232952	6.802607	7.192652	8.193183	7.321441	6.694331	7.00964	6.78348	7.30546	8.480308
GSM1539369_treat	Tumor	7.750208	8.56	7.331085	8.518298	8.816446	7.397587	7.538401	10.865301	7.414407	6.67833	7.231829	8.050626	6.85321	6.794621	6.863683	6.776524	7.470412	8.725057
GSM1539370_treat	Tumor	8.019255	8.346457	7.390479	8.846007	8.886744	7.5546	7.18529	10.769603	7.229821	6.655366	7.262034	8.253392	7.346828	6.652311	7.342881	6.728574	7.405467	8.572415
GSM1539371_treat	Tumor	7.789106	8.833676	7.255361	8.636146	8.941636	7.595588	7.30686	11.060125	7.341412	6.796083	7.24873	8.071477	6.890646	6.797196	7.413438	6.877906	7.535842	8.721522
